李家巷	510030	广州市	n
里仁坊	510030	广州市	n
利成街	510030	广州市	n
联珠坊	510030	广州市	n
莲花井	510030	广州市	n
莲花井1-3巷	510030	广州市	n
莲花新巷	510030	广州市	n
莲园	510030	广州市	n
连新路	510030	广州市	n
廖氏巷	510030	广州市	n
凌霄里	510030	广州市	n
刘家巷	510030	广州市	n
流水井	510030	广州市	n
龙藏街	510030	广州市	n
龙虎墙	510030	广州市	n
龙腾里	510030	广州市	n
龙眼巷	510030	广州市	n
马鞍北街	510030	广州市	n
茂陵新街	510030	广州市	n
棉苑里	510030	广州市	n
铭贤坊	510030	广州市	n
南朝街	510030	广州市	n
南朝新街	510030	广州市	n
南朝新巷	510030	广州市	n
平所书院	510030	广州市	n
七块石	510030	广州市	n
起云里	510030	广州市	n
亲睦里	510030	广州市	n
青史里	510030	广州市	n
清泉横巷	510030	广州市	n
清时街	510030	广州市	n
壬癸坊	510030	广州市	n
壬癸坊1-2巷	510030	广州市	n
仁康横	510030	广州市	n
仁康里	510030	广州市	n
仁生里	510030	广州市	n
人民里	510030	广州市	n
儒良书院	510030	广州市	n
入敬巷	510030	广州市	n
瑞柏园	510030	广州市	n
瑞和新街	510030	广州市	n
三阳里	510030	广州市	n
社仁坊	510030	广州市	n
沈家巷	510030	广州市	n
胜名里	510030	广州市	n
胜日里	510030	广州市	n
圣贤里	510030	广州市	n
师好巷	510030	广州市	n
诗家里	510030	广州市	n
拾桂坊	510030	广州市	n
史巷	510030	广州市	n
市场新街	510030	广州市	n
双106-190号	510030	广州市	n
双126-220号	510030	广州市	n
双186-376号	510030	广州市	n
双2-24号之1	510030	广州市	n
双268-468号	510030	广州市	n
双320-398号	510030	广州市	n
双516-982号	510030	广州市	n
双64-208号	510030	广州市	n
双90-348号	510030	广州市	n
四喜坊	510030	广州市	n
苏家巷	510030	广州市	n
谈家巷	510030	广州市	n
梯云里	510030	广州市	n
添濠北街	510030	广州市	n
通天巷	510030	广州市	n
同善里	510030	广州市	n
万安里	510030	广州市	n
万安南	510030	广州市	n
卫胜里	510030	广州市	n
文德路  单67-85号	510030	广州市	n
文桂里	510030	广州市	n
文和里	510030	广州市	n
五福巷	510030	广州市	n
伍家巷	510030	广州市	n
伍权里	510030	广州市	n
西公1-3巷	510030	广州市	n
西公廨	510030	广州市	n
西横巷	510030	广州市	n
西湖路	510030	广州市	n
西华1-2巷	510030	广州市	n
西华二横巷	510030	广州市	n
贤藏街	510030	广州市	n
贤思街	510030	广州市	n
湘兰里	510030	广州市	n
祥发坊	510030	广州市	n
祥福巷	510030	广州市	n
祥合坊	510030	广州市	n
祥绿巷	510030	广州市	n
祥麟里	510030	广州市	n
象岗山	510030	广州市	n
小东营	510030	广州市	n
小马站	510030	广州市	n
新贵坊	510030	广州市	n
新良里	510030	广州市	n
新民路	510030	广州市	n
新墙头	510030	广州市	n
新庆里	510030	广州市	n
新庆右	510030	广州市	n
新祥里	510030	广州市	n
新祥右	510030	广州市	n
新小巷	510030	广州市	n
兴智里	510030	广州市	n
徐家巷	510030	广州市	n
学源1-3巷	510030	广州市	n
学源里	510030	广州市	n
学源五巷	510030	广州市	n
芽菜巷	510030	广州市	n
雅荷塘  单21号之1	510030	广州市	n
盐运西1-3巷	510030	广州市	n
盐运西正街	510030	广州市	n
颜乐巷	510030	广州市	n
仰贤里	510030	广州市	n
仰星横	510030	广州市	n
仰星后	510030	广州市	n
仰星里	510030	广州市	n
宜居里	510030	广州市	n
应元宫道	510030	广州市	n
应元路	510030	广州市	n
迎祥里	510030	广州市	n
颖川新巷	510030	广州市	n
永德里	510030	广州市	n
永和新街	510030	广州市	n
永宁坊	510030	广州市	n
余地里	510030	广州市	n
余甘里	510030	广州市	n
余学里	510030	广州市	n
雨帽街	510030	广州市	n
育贤坊	510030	广州市	n
越华路	510030	广州市	n
越秀书院	510030	广州市	n
云路巷	510030	广州市	n
择仁里	510030	广州市	n
榨粉北横街	510030	广州市	n
榨粉东街	510030	广州市	n
榨粉横街	510030	广州市	n
榨粉街	510030	广州市	n
榨粉新街	510030	广州市	n
榨粉中街	510030	广州市	n
张家祠道	510030	广州市	n
赵氏巷	510030	广州市	n
照耀巷	510030	广州市	n
兆元街	510030	广州市	n
兆元新街	510030	广州市	n
镇海3－4巷	510030	广州市	n
镇海路	510030	广州市	n
正南路	510030	广州市	n
郑家祠道	510030	广州市	n
植桂坊	510030	广州市	n
中良巷	510030	广州市	n
中山四路  单147-423号	510030	广州市	n
中山五路	510030	广州市	n
忠佑大街	510030	广州市	n
钟家巷	510030	广州市	n
仲季书院	510030	广州市	n
周家巷	510030	广州市	n
竹树坡	510030	广州市	n
禺山路	510030	广州市	n
毓秀新街	510030	广州市	n
萃云里	510030	广州市	n
榕树横巷	510030	广州市	n
榕树巷	510030	广州市	n
臬司前	510030	广州市	n
麟趾巷	510030	广州市	n
安吉坊	510045	广州市	n
半园巷	510045	广州市	n
北帝左巷	510045	广州市	n
长胜坊	510045	广州市	n
赐福横巷	510045	广州市	n
大华街	510045	广州市	n
大华园	510045	广州市	n
丹桂里	510045	广州市	n
德源里	510045	广州市	n
德政北路  单489-495号	510045	广州市	n
豆腐寮	510045	广州市	n
都土地二横巷	510045	广州市	n
都土地巷	510045	广州市	n
法政路	510045	广州市	n
法政右巷	510045	广州市	n
飞来对面巷	510045	广州市	n
福德祠	510045	广州市	n
福德祠巷	510045	广州市	n
福龙里	510045	广州市	n
福申里	510045	广州市	n
福寿里	510045	广州市	n
福寿前	510045	广州市	n
高阳里	510045	广州市	n
光友街	510045	广州市	n
光孚路  双8、10号	510045	广州市	n
桂香里	510045	广州市	n
洪桂大街	510045	广州市	n
洪桂坊	510045	广州市	n
洪桂新街	510045	广州市	n
洪桥街	510045	广州市	n
洪桥新巷	510045	广州市	n
洪桥一巷	510045	广州市	n
洪庆坊	510045	广州市	n
后便城基	510045	广州市	n
花鸟巷	510045	广州市	n
华光街	510045	广州市	n
积善坊	510045	广州市	n
吉长里	510045	广州市	n
吉良巷	510045	广州市	n
寄园1-3横巷	510045	广州市	n
寄园巷	510045	广州市	n
继园东	510045	广州市	n
接龙横	510045	广州市	n
接龙小横	510045	广州市	n
接龙一巷	510045	广州市	n
捷元坊	510045	广州市	n
锦兴里	510045	广州市	n
九兜1-2巷	510045	广州市	n
九兜后巷	510045	广州市	n
九兜巷	510045	广州市	n
九功坊	510045	广州市	n
旧余庆里	510045	广州市	n
局前街	510045	广州市	n
聚旺里	510045	广州市	n
连元坊	510045	广州市	n
林园巷	510045	广州市	n
六合园	510045	广州市	n
马庄1-3巷	510045	广州市	n
明达里	510045	广州市	n
攀桂坊	510045	广州市	n
青莲里	510045	广州市	n
青年里	510045	广州市	n
庆福坊	510045	广州市	n
仁安横街	510045	广州市	n
仁安新街	510045	广州市	n
仁寿东栅	510045	广州市	n
仁寿后街	510045	广州市	n
仁寿街	510045	广州市	n
仁寿西栅	510045	广州市	n
人民后街	510045	广州市	n
人民新巷	510045	广州市	n
三槐巷	510045	广州市	n
三眼井1-5巷	510045	广州市	n
三眼井上街	510045	广州市	n
三眼井下街	510045	广州市	n
三友里	510045	广州市	n
山水井	510045	广州市	n
山水井后街	510045	广州市	n
山水井前街	510045	广州市	n
善庆街	510045	广州市	n
善庆街尾	510045	广州市	n
舍仁庙前	510045	广州市	n
深巷东	510045	广州市	n
深巷西	510045	广州市	n
十八洞	510045	广州市	n
十九洞	510045	广州市	n
双2-198号	510045	广州市	n
双桂横	510045	广州市	n
挞子1-5巷	510045	广州市	n
挞子大街	510045	广州市	n
挞子横巷	510045	广州市	n
泰来路	510045	广州市	n
太华坊	510045	广州市	n
天平横4-5巷	510045	广州市	n
天平横二巷	510045	广州市	n
天平横街	510045	广州市	n
天香街	510045	广州市	n
同仁横	510045	广州市	n
同仁里	510045	广州市	n
同仁一巷	510045	广州市	n
土财巷	510045	广州市	n
锡福巷	510045	广州市	n
小北路  单1-233号	510045	广州市	n
小北塘边巷	510045	广州市	n
小北直横	510045	广州市	n
小石东约	510045	广州市	n
小石后街	510045	广州市	n
小石街	510045	广州市	n
小石南约	510045	广州市	n
小石新街	510045	广州市	n
新桂后巷	510045	广州市	n
新桂巷	510045	广州市	n
新田里	510045	广州市	n
新余庆里	510045	广州市	n
兴平里	510045	广州市	n
医灵后街	510045	广州市	n
医灵直街	510045	广州市	n
湛家1-5巷	510045	广州市	n
湛家大街	510045	广州市	n
湛家塘边巷	510045	广州市	n
湛家新巷	510045	广州市	n
张家里	510045	广州市	n
郑仙祠道	510045	广州市	n
-270-300号)	510050	广州市	n
北较场横路	510050	广州市	n
北较场路	510050	广州市	n
大步头	510050	广州市	n
登峰、下塘、	510050	广州市	n
登瀛路	510050	广州市	n
东风东路  单559-585号	510050	广州市	n
光孚路  单1-5号	510050	广州市	n
红胜街	510050	广州市	n
厚兴新街	510050	广州市	n
环市中路(电视塔岗西侧	510050	广州市	n
环市中路(电视塔岗西侧马	510050	广州市	n
黄华北约1-2巷	510050	广州市	n
黄华北约外街	510050	广州市	n
黄华大街	510050	广州市	n
黄华路	510050	广州市	n
黄华南约1-4巷	510050	广州市	n
黄华中约1-3巷	510050	广州市	n
黄华中约外街	510050	广州市	n
黄田直街	510050	广州市	n
黄田直街、黄田1-3巷	510050	广州市	n
吉日里	510050	广州市	n
旧北园	510050	广州市	n
路-269号)	510050	广州市	n
南坑西	510050	广州市	n
双162-456号	510050	广州市	n
双2-6号	510050	广州市	n
双200-264号	510050	广州市	n
双472-532号	510050	广州市	n
童心路	510050	广州市	n
童心巷	510050	广州市	n
下塘(天河区登峰)	510050	广州市	n
下塘新村	510050	广州市	n
下塘新村村	510050	广州市	n
小北路  单235-243号	510050	广州市	n
小北外直街	510050	广州市	n
一间巷	510050	广州市	n
越秀北路  单197-253号	510050	广州市	n
越秀北涌边街	510050	广州市	n
越秀二横道	510050	广州市	n
越秀上街	510050	广州市	n
越秀下街	510050	广州市	n
越秀中路	510050	广州市	n
造币右	510050	广州市	n
曾家巷	510050	广州市	n
朱紫寮	510050	广州市	n
朱紫寮后街	510050	广州市	n
安富里	510055	广州市	n
安康里	510055	广州市	n
安乐道	510055	广州市	n
北便巷	510055	广州市	n
北横街	510055	广州市	n
北横新巷	510055	广州市	n
长平后街	510055	广州市	n
陈平巷	510055	广州市	n
大东新巷	510055	广州市	n
大园巷	510055	广州市	n
大笪地	510055	广州市	n
德邻坊	510055	广州市	n
德邻巷	510055	广州市	n
德政北路  单365-487号	510055	广州市	n
低凼	510055	广州市	n
东昌大街	510055	广州市	n
东昌南街	510055	广州市	n
东成里	510055	广州市	n
东方里	510055	广州市	n
东皋1-3横路	510055	广州市	n
东皋大道	510055	广州市	n
东关讯	510055	广州市	n
东华1-4巷	510055	广州市	n
东华里	510055	广州市	n
东聚龙里	510055	广州市	n
东聚龙巷	510055	广州市	n
东宁巷	510055	广州市	n
东胜巷	510055	广州市	n
东贤里	510055	广州市	n
东贤里2-5横巷	510055	广州市	n
东贤里大横巷	510055	广州市	n
东贤新巷	510055	广州市	n
东信巷	510055	广州市	n
东兴里	510055	广州市	n
东兴新巷	510055	广州市	n
东园	510055	广州市	n
东园巷	510055	广州市	n
东蟠龙里	510055	广州市	n
豆腐巷  单9-24号	510055	广州市	n
芳草东巷	510055	广州市	n
芳草横街	510055	广州市	n
芳草后横街	510055	广州市	n
芳草后街	510055	广州市	n
芳草街	510055	广州市	n
芳草西巷	510055	广州市	n
芳草新巷	510055	广州市	n
凤尾巷	510055	广州市	n
福华里	510055	广州市	n
福美里	510055	广州市	n
福兴街	510055	广州市	n
皋园	510055	广州市	n
豪贤路  单1-111号	510055	广州市	n
豪贤南	510055	广州市	n
豪贤新巷	510055	广州市	n
和缓里	510055	广州市	n
鸿裕道	510055	广州市	n
花香里	510055	广州市	n
花香巷	510055	广州市	n
花樽巷	510055	广州市	n
积厚新街	510055	广州市	n
吉安里	510055	广州市	n
吉庆东	510055	广州市	n
吉庆东2-3巷	510055	广州市	n
吉仁巷	510055	广州市	n
吉土里	510055	广州市	n
较场东路	510055	广州市	n
较场西路	510055	广州市	n
金华里	510055	广州市	n
九如巷	510055	广州市	n
居庆里	510055	广州市	n
居仁里	510055	广州市	n
葵树庙	510055	广州市	n
礼兴街	510055	广州市	n
莲池巷	510055	广州市	n
连庆里	510055	广州市	n
陵园西路	510055	广州市	n
六间巷	510055	广州市	n
马草横街	510055	广州市	n
马草下街	510055	广州市	n
马巷	510055	广州市	n
木丫杈巷	510055	广州市	n
南便横巷	510055	广州市	n
南便巷	510055	广州市	n
牛血巷	510055	广州市	n
棚铺巷	510055	广州市	n
启明坊	510055	广州市	n
桥边街	510055	广州市	n
清和里	510055	广州市	n
仁庆里	510055	广州市	n
仁兴街	510055	广州市	n
荣桂里	510055	广州市	n
荣华北	510055	广州市	n
荣华南	510055	广州市	n
荣施坊	510055	广州市	n
容丰新街	510055	广州市	n
三寿巷	510055	广州市	n
三株树南	510055	广州市	n
善富里	510055	广州市	n
社前巷	510055	广州市	n
十八间	510055	广州市	n
双14-24号	510055	广州市	n
双2-102号	510055	广州市	n
双2-160号之2	510055	广州市	n
双2-42号	510055	广州市	n
双36-134号	510055	广州市	n
双36-92号	510055	广州市	n
双400-542号	510055	广州市	n
四德巷	510055	广州市	n
唐家巷	510055	广州市	n
腾茂北	510055	广州市	n
腾茂里	510055	广州市	n
腾茂南	510055	广州市	n
天福巷	510055	广州市	n
田心前	510055	广州市	n
铁路头后街	510055	广州市	n
铁路头后街1-4巷	510055	广州市	n
铁路头直街	510055	广州市	n
同新巷	510055	广州市	n
土地1-6巷	510055	广州市	n
土地后巷	510055	广州市	n
土地新巷	510055	广州市	n
土地右巷	510055	广州市	n
土地左巷	510055	广州市	n
万福二巷	510055	广州市	n
万福里	510055	广州市	n
五福里	510055	广州市	n
五家巷	510055	广州市	n
西便巷	510055	广州市	n
西池巷	510055	广州市	n
西堂	510055	广州市	n
西园	510055	广州市	n
现龙1-2巷	510055	广州市	n
蟹岗道	510055	广州市	n
雅荷北	510055	广州市	n
雅荷横	510055	广州市	n
雅荷塘  单33-79号	510055	广州市	n
雅荷新街	510055	广州市	n
扬声巷	510055	广州市	n
义兴园	510055	广州市	n
英贤里	510055	广州市	n
越秀北路  单1-139号	510055	广州市	n
越秀北约	510055	广州市	n
越秀北约新巷	510055	广州市	n
越秀南约  双28-30号	510055	广州市	n
越秀中约	510055	广州市	n
增园	510055	广州市	n
智兴街	510055	广州市	n
中平里	510055	广州市	n
中山三路  单35-173号	510055	广州市	n
中山四路  单1-135号	510055	广州市	n
钟武巷	510055	广州市	n
左便巷	510055	广州市	n
禺东1-3路	510055	广州市	n
禺东西路	510055	广州市	n
禺西1-2路	510055	广州市	n
禺西路	510055	广州市	n
馨兰新巷	510055	广州市	n
蟠龙横	510055	广州市	n
麟经巷	510055	广州市	n
(麓湖公园-环市中路)	510060	广州市	n
爱国路	510060	广州市	n
北约、淘金坑村	510060	广州市	n
东风东路  单589-651号	510060	广州市	n
凤鸣	510060	广州市	n
光明路	510060	广州市	n
广园西路(勒茶坑-麓湖路)	510060	广州市	n
和平路	510060	广州市	n
横枝岗	510060	广州市	n
横枝岗、凤鸣、鹿鸣、永泰	510060	广州市	n
恒福路	510060	广州市	n
华乐村	510060	广州市	n
华乐路	510060	广州市	n
环市东路  单329-415号	510060	广州市	n
环市中路  单301-327号	510060	广州市	n
建设2-6马路	510060	广州市	n
建设大马路	510060	广州市	n
建设大马路西1-11街	510060	广州市	n
建设二马路东1-2街	510060	广州市	n
建设二马路东4-14街	510060	广州市	n
建设横马路	510060	广州市	n
建设六马路24-30巷	510060	广州市	n
建设六马路7-18巷	510060	广州市	n
建设六马路二十一巷	510060	广州市	n
建设四马路14-30巷	510060	广州市	n
建设五马路6-15巷	510060	广州市	n
建设中马路	510060	广州市	n
勒茶坑	510060	广州市	n
勒茶坑村	510060	广州市	n
麓湖路	510060	广州市	n
麓景路	510060	广州市	n
麓苑路	510060	广州市	n
鹿鸣	510060	广州市	n
南坑东	510060	广州市	n
农林村	510060	广州市	n
七星岗	510060	广州市	n
青菜东街(青龙新村)	510060	广州市	n
青菜岗	510060	广州市	n
青龙坊	510060	广州市	n
区庄村  单147-155号	510060	广州市	n
区庄街	510060	广州市	n
双144-150号	510060	广州市	n
双302-318号	510060	广州市	n
双320-418号	510060	广州市	n
双534-600号	510060	广州市	n
双70-90号	510060	广州市	n
淘金北路	510060	广州市	n
淘金坑	510060	广州市	n
淘金路	510060	广州市	n
团结路	510060	广州市	n
乌龙岗	510060	广州市	n
先烈南路	510060	广州市	n
先烈中路  单47-75号	510060	广州市	n
永泰(沙河镇	510060	广州市	n
永泰北约	510060	广州市	n
永泰东约1-11巷	510060	广州市	n
永泰路	510060	广州市	n
永泰西约1-11巷	510060	广州市	n
永泰西约新巷	510060	广州市	n
永泰新横巷	510060	广州市	n
邮电西1-7街	510060	广州市	n
邮电中6-7街	510060	广州市	n
邮电中三街	510060	广州市	n
邮电中一街	510060	广州市	n
友爱路	510060	广州市	n
原道路	510060	广州市	n
造币左路	510060	广州市	n
正面1-2巷	510060	广州市	n
正平北街	510060	广州市	n
正平南街	510060	广州市	n
正平中街	510060	广州市	n
执信南路  单155号	510060	广州市	n
双2-44号	510070	广州市	n
双92-102号	510070	广州市	n
太和岗路	510070	广州市	n
先烈中路  单79-113号	510070	广州市	n
永福路  单1-37号	510070	广州市	n
环市东路  单475号	510071	广州市	n
环市东路  单417-501号	510075	广州市	n
区庄村  单1-137号之2	510075	广州市	n
双2-100号	510075	广州市	n
双2-130号	510075	广州市	n
双420-478号	510075	广州市	n
天河路  单1-49号	510075	广州市	n
犀牛北街	510075	广州市	n
云鹤北1-25巷	510075	广州市	n
云鹤北街	510075	广州市	n
云鹤南1-17巷	510075	广州市	n
云鹤南街	510075	广州市	n
白灰里	510080	广州市	n
百子东1-2巷	510080	广州市	n
百子横路	510080	广州市	n
保安南街	510080	广州市	n
保安前街	510080	广州市	n
保大里	510080	广州市	n
保乐路	510080	广州市	n
保宁路	510080	广州市	n
保育路	510080	广州市	n
菜园北街	510080	广州市	n
菜园东	510080	广州市	n
菜园西	510080	广州市	n
长庚巷	510080	广州市	n
车路边	510080	广州市	n
诚信巷	510080	广州市	n
春园后街	510080	广州市	n
从桂坊	510080	广州市	n
丛桂坊1-2横	510080	广州市	n
达道路	510080	广州市	n
达道西路	510080	广州市	n
德安路	510080	广州市	n
东川路  双96号	510080	广州市	n
东风东路  单695-751号	510080	广州市	n
东厚里	510080	广州市	n
东湖北街	510080	广州市	n
东华北路	510080	广州市	n
东华东路	510080	广州市	n
东华市场北街	510080	广州市	n
东华市场东街	510080	广州市	n
东华市场南街	510080	广州市	n
东华市场西街	510080	广州市	n
东环路	510080	广州市	n
东平3-5马路	510080	广州市	n
东平大马路	510080	广州市	n
东平一马路	510080	广州市	n
东山大街	510080	广州市	n
东山区	510080	广州市	n
东紫来1-3巷	510080	广州市	n
飞凤里	510080	广州市	n
福今北	510080	广州市	n
福今东	510080	广州市	n
福今路	510080	广州市	n
福今西	510080	广州市	n
福顺里	510080	广州市	n
福祥里	510080	广州市	n
共和1-11横	510080	广州市	n
共和1-8巷	510080	广州市	n
共和2-3路	510080	广州市	n
共和大街	510080	广州市	n
共和路	510080	广州市	n
共和南	510080	广州市	n
共和西横街	510080	广州市	n
关园	510080	广州市	n
光东前街	510080	广州市	n
光仕里	510080	广州市	n
广平路	510080	广州市	n
龟岗1-5马路	510080	广州市	n
龟岗大马路	510080	广州市	n
国光里	510080	广州市	n
国辉里	510080	广州市	n
国祥里	510080	广州市	n
和居巷	510080	广州市	n
和乐里	510080	广州市	n
和睦里	510080	广州市	n
和仁巷	510080	广州市	n
和兴里	510080	广州市	n
合群1-3马路	510080	广州市	n
合群西路	510080	广州市	n
合群中路	510080	广州市	n
合祥里	510080	广州市	n
江岭北	510080	广州市	n
江岭东	510080	广州市	n
江岭南	510080	广州市	n
江岭西	510080	广州市	n
江岭下	510080	广州市	n
郊园塘边	510080	广州市	n
近道里	510080	广州市	n
旧农本村	510080	广州市	n
聚龙社	510080	广州市	n
均益路	510080	广州市	n
抗日里	510080	广州市	n
老报社	510080	广州市	n
乐明园	510080	广州市	n
荔枝园	510080	广州市	n
仑园	510080	广州市	n
马棚北街	510080	广州市	n
马棚岗	510080	广州市	n
美华北路	510080	广州市	n
美华东路	510080	广州市	n
美华中路	510080	广州市	n
庙前西街	510080	广州市	n
庙前直街	510080	广州市	n
南安巷	510080	广州市	n
南胜1-3横巷	510080	广州市	n
南胜里	510080	广州市	n
南兴1-4横巷	510080	广州市	n
南兴里	510080	广州市	n
南中二横巷	510080	广州市	n
南中里	510080	广州市	n
南中一横	510080	广州市	n
牛皮1-4巷	510080	广州市	n
农本东1-6巷	510080	广州市	n
农本西1-7巷	510080	广州市	n
农林东路	510080	广州市	n
农林上路	510080	广州市	n
农林上路2-5横路	510080	广州市	n
农林上路7-9横路	510080	广州市	n
农林下横路	510080	广州市	n
农林下路	510080	广州市	n
农林下路二横路	510080	广州市	n
培正1-2横路	510080	广州市	n
培正东街	510080	广州市	n
培正路	510080	广州市	n
培正新横	510080	广州市	n
启明1-4马路	510080	广州市	n
启明大马路	510080	广州市	n
启明横巷	510080	广州市	n
启明巷	510080	广州市	n
前鉴4-5巷	510080	广州市	n
三育路	510080	广州市	n
山河大街	510080	广州市	n
山河东街	510080	广州市	n
山河后街	510080	广州市	n
山河五横巷	510080	广州市	n
山河西街	510080	广州市	n
社后	510080	广州市	n
深横五巷	510080	广州市	n
深横一巷	510080	广州市	n
深巷	510080	广州市	n
署前1-4街	510080	广州市	n
署前横	510080	广州市	n
署前路	510080	广州市	n
双2-12号	510080	广州市	n
双2-152号	510080	广州市	n
双2-30号	510080	广州市	n
双42-102号	510080	广州市	n
双700-808号	510080	广州市	n
水均大街	510080	广州市	n
水均南街	510080	广州市	n
寺贝底侧	510080	广州市	n
寺贝通津	510080	广州市	n
寺贝新街	510080	广州市	n
寺右	510080	广州市	n
寺右1-2横路	510080	广州市	n
寺右村	510080	广州市	n
寺右村北约大街	510080	广州市	n
寺右村北闸	510080	广州市	n
寺右村边街	510080	广州市	n
寺右大街	510080	广州市	n
寺右新马路  单1-13号	510080	广州市	n
松岗东	510080	广州市	n
松岗西	510080	广州市	n
塘罗涌	510080	广州市	n
腾龙1-2横	510080	广州市	n
腾龙里	510080	广州市	n
天祥里	510080	广州市	n
通贤横	510080	广州市	n
通贤里	510080	广州市	n
瓦窑后横街	510080	广州市	n
瓦窑后街	510080	广州市	n
瓦窑后旧街	510080	广州市	n
瓦窑后前街	510080	广州市	n
瓦窑街	510080	广州市	n
瓦窑旧街	510080	广州市	n
瓦窑旧前街	510080	广州市	n
文明里	510080	广州市	n
西元岗	510080	广州市	n
西元岗1-3巷	510080	广州市	n
犀牛村尾	510080	广州市	n
犀牛路	510080	广州市	n
祥德里	510080	广州市	n
小东园	510080	广州市	n
新河浦1-5横路	510080	广州市	n
新河浦路	510080	广州市	n
新南街	510080	广州市	n
新庆路	510080	广州市	n
新兴路	510080	广州市	n
兴联巷	510080	广州市	n
恤孤院1-2横街	510080	广州市	n
恤孤院3-4横路	510080	广州市	n
恤孤院路	510080	广州市	n
